Destination	Package Type Id	Name	Data	Validity	Price
Czech Republic	01997010-5b15-7171-9e88-1f4efb88ab59	Unlimited Plus Data For 7Day in Czech Republic, Throttled	Unlimited	7	20.74
Czech Republic	708c308d-1210-4db6-b13e-377dcd4b67b2	Unlimited eSIM Data For 15 Days in Czech	Unlimited	15	26.55
Czech Republic	01997010-1f6c-73d7-9b8f-bc117adeda9c	Unlimited Data For 20Day in Czech Republic, Throttled	Unlimited	20	26.68
Czech Republic	01997010-5b35-70c6-b7c5-fe37a81c33eb	Unlimited Plus Data For 10Day in Czech Republic, Throttled	Unlimited	10	28.34
Czech Republic	01997010-1f9a-729b-a105-60e80f4efbd3	Unlimited Data For 30Day in Czech Republic, Throttled	Unlimited	30	39.12
Czech Republic	01997010-5b4c-72ad-b2fd-c2728d230634	Unlimited Plus Data For 15Day in Czech Republic, Throttled	Unlimited	15	40.67
Czech Republic	d355e25f-d7fb-48e3-a7dd-8283f6d218d4	Unlimited eSIM Data For 30 Days in Czech	Unlimited	30	51.55
Czech Republic	01997010-5b65-72ab-b02e-72250ae1b8a3	Unlimited Plus Data For 20Day in Czech Republic, Throttled	Unlimited	20	52.8
Czech Republic	01997010-5b7a-70fe-b622-e6afa40ab0df	Unlimited Plus Data For 30Day in Czech Republic, Throttled	Unlimited	30	77.68
Denmark	01997010-1fb6-73ef-bd02-1766dea51f7a	Unlimited Data For 1Day in Denmark, Throttled	Unlimited	1	2.27
Denmark	01997010-5b8d-7389-9cc2-66caafb41a7a	Unlimited Plus Data For 1Day in Denmark, Throttled	Unlimited	1	3.93
Denmark	01997010-1fd1-70e6-b643-939c2bc0d55e	Unlimited Data For 3Day in Denmark, Throttled	Unlimited	3	5.42
Denmark	01997010-1feb-71a1-8110-f9e305ad3e54	Unlimited Data For 5Day in Denmark, Throttled	Unlimited	5	8.34
Denmark	01997010-5ba7-7087-9fd5-b33475bf0a6d	Unlimited Plus Data For 3Day in Denmark, Throttled	Unlimited	3	10.23
Denmark	01997010-2010-7050-88db-6a313e962e63	Unlimited Data For 7Day in Denmark, Throttled	Unlimited	7	11.44
Denmark	01997010-202b-706d-8c71-a5b8b6d27ffc	Unlimited Data For 10Day in Denmark, Throttled	Unlimited	10	15.53
Denmark	01997010-5bbd-71a7-b0f6-07559319a926	Unlimited Plus Data For 5Day in Denmark, Throttled	Unlimited	5	16.09
Denmark	01997010-2048-703e-872a-b42bdf940579	Unlimited Data For 15Day in Denmark, Throttled	Unlimited	15	22.16
Denmark	01997010-5bd1-7173-b180-0717f6e2bac2	Unlimited Plus Data For 7Day in Denmark, Throttled	Unlimited	7	22.29
Denmark	01997010-205b-7043-a9f5-54ac284975a8	Unlimited Data For 20Day in Denmark, Throttled	Unlimited	20	28.69
Denmark	01997010-5be5-72ca-9e45-e2f42d521687	Unlimited Plus Data For 10Day in Denmark, Throttled	Unlimited	10	30.48
Denmark	01997010-2070-7001-974e-c0ba89396d92	Unlimited Data For 30Day in Denmark, Throttled	Unlimited	30	42.09
Denmark	01997010-5bfa-7219-b2e2-6eb909228029	Unlimited Plus Data For 15Day in Denmark, Throttled	Unlimited	15	43.76
Denmark	01997010-5c0e-71d5-8ecf-de4b7c9ecd97	Unlimited Plus Data For 20Day in Denmark, Throttled	Unlimited	20	56.82
Denmark	01997010-5c23-71c5-914f-3b8db24c6203	Unlimited Plus Data For 30Day in Denmark, Throttled	Unlimited	30	83.62
Dominica	f41c2be9-54a7-4121-bc8a-c23f2a4112da	Unlimited eSIM Data For 1 Days in Dominica	Unlimited	1	9.18
Dominica	a08d58f5-bc02-4e0a-974b-78a0414e32a9	Unlimited Plus eSIM Data For 1 Days in Dominica	Unlimited	1	21.61
Dominica	4afb681c-c19c-49a8-aa1f-125d8772bc78	Unlimited eSIM Data For 3 Days in Dominica	Unlimited	3	25.31
Dominica	97911e89-0999-4a3d-9f5a-f609f29f32f6	Unlimited eSIM Data For 5 Days in Dominica	Unlimited	5	41.44
Dominica	585fcba5-bbce-4bd2-91d9-37347e6e5bf2	Unlimited eSIM Data For 7 Days in Dominica	Unlimited	7	57.57
Dominica	50036848-4667-4caf-b374-4d7b9c9a2961	Unlimited Plus eSIM Data For 3 Days in Dominica	Unlimited	3	60.32
Dominica	7489f469-e970-466f-8fe1-fe2c334cf887	Unlimited eSIM Data For 10 Days in Dominica	Unlimited	10	81.77
Dominica	fe64530e-814b-4641-8216-6c0c6e8cdd16	Unlimited Plus eSIM Data For 5 Days in Dominica	Unlimited	5	99.03
Dominica	e762a3fa-6b97-4901-9082-2940a631036a	Unlimited eSIM Data For 15 Days in Dominica	Unlimited	15	122.09
Dominica	ab4b5aec-1450-45c2-a5b0-06a8728db574	Unlimited Plus eSIM Data For 7 Days in Dominica	Unlimited	7	137.74
Dominica	98b98304-178b-4c29-a91f-9f7f8abede36	Unlimited Plus eSIM Data For 10 Days in Dominica	Unlimited	10	195.8
Dominica	829a4733-a1b8-47fe-907e-729bf8530912	Unlimited Plus eSIM Data For 15 Days in Dominica	Unlimited	15	292.58
Dominican	ee8b1637-7d2e-4495-b035-864206551acc	Unlimited eSIM Data For 1 Days in Dominican	Unlimited	1	21.37
Dominican	4a90ef7e-d6b9-4f2b-ad24-d5c4d5a7cf2a	Unlimited Plus eSIM Data For 1 Days in Dominican	Unlimited	1	50.88
Dominican	904ac999-9a60-48e3-8e83-b63b0c028a08	Unlimited eSIM Data For 3 Days in Dominican	Unlimited	3	62.08
Dominican	a562254b-fe0a-4b03-bd72-eab9cb8a9866	Unlimited eSIM Data For 5 Days in Dominican	Unlimited	5	102.78
Dominican	e65786d8-c120-4f87-a1e5-95ba27a361b3	Unlimited eSIM Data For 7 Days in Dominican	Unlimited	7	143.48
Dominican	642e0a3b-bac1-49a3-ae45-cc6f773d5659	Unlimited Plus eSIM Data For 3 Days in Dominican	Unlimited	3	148.59
Dominican	246b15d5-2ef9-421e-97f6-705cd6d9f1ba	Unlimited Plus eSIM Data For 5 Days in Dominican	Unlimited	5	246.25
Dominican	71563a56-298e-497b-99a7-54d13553883e	Unlimited Plus eSIM Data For 7 Days in Dominican	Unlimited	7	343.92
DR Congo	acf133dd-657f-4b98-a94c-a1e5957338e1	Unlimited eSIM Data For 1 Days in Congo-the Democratic Republic of the	Unlimited	1	19.81
DR Congo	de301417-7673-483a-921c-e856f4402126	Unlimited eSIM Data For 3 Days in Congo-the Democratic Republic of the	Unlimited	3	57.37
DR Congo	0693278d-e3aa-49a0-89b9-05cef26f77e1	Unlimited eSIM Data For 5 Days in Congo-the Democratic Republic of the	Unlimited	5	94.93
DR Congo	8c36f825-ecd9-4274-8f0c-0a78cd88abb7	Unlimited eSIM Data For 7 Days in Congo-the Democratic Republic of the	Unlimited	7	132.49
DR Congo	1bae3d9b-2c6b-4a0e-9c2a-de4d6fc86dc7	Unlimited eSIM Data For 10 Days in Congo-the Democratic Republic of the	Unlimited	10	188.82
Ecuador	f3432aa4-6af8-4c06-99dc-e6c5dd7cbf90	Unlimited eSIM Data For 1 Days in Ecuador	Unlimited	1	6.39
Ecuador	cd387c61-aa90-403e-a8c7-6d3833fa09f9	Unlimited Plus eSIM Data For 1 Days in Ecuador	Unlimited	1	14.92
Ecuador	e33e23e8-3417-4a89-918c-593c1cb0801b	Unlimited eSIM Data For 3 Days in Ecuador	Unlimited	3	17.08
Ecuador	6ca998cb-5e66-478d-8611-404cc7d6d60d	Unlimited eSIM Data For 5 Days in Ecuador	Unlimited	5	27.77
Ecuador	408c2b10-ef0e-4d32-9723-16a77579b6b6	Unlimited eSIM Data For 7 Days in Ecuador	Unlimited	7	38.46
Ecuador	ca2a708d-fbb7-462c-a67c-731150729754	Unlimited Plus eSIM Data For 3 Days in Ecuador	Unlimited	3	40.56
Ecuador	ac2cad7b-153f-457f-893e-4e0558fd2838	Unlimited eSIM Data For 10 Days in Ecuador	Unlimited	10	54.5
Ecuador	ecf59970-3f9d-4ceb-bdde-2414bc9d2fe2	Unlimited Plus eSIM Data For 5 Days in Ecuador	Unlimited	5	66.23
Ecuador	96a2475d-8a2b-4936-90d0-b4ead8384a51	Unlimited eSIM Data For 15 Days in Ecuador	Unlimited	15	81.23
Ecuador	e52a82da-fac6-4f41-a9a8-8d55ae88d7d0	Unlimited Plus eSIM Data For 7 Days in Ecuador	Unlimited	7	91.89
Ecuador	ee407504-915e-4e9b-9e61-99c5311d5cfc	Unlimited Plus eSIM Data For 10 Days in Ecuador	Unlimited	10	130.37
Ecuador	64acb960-c51b-4649-9752-199171be6874	Unlimited eSIM Data For 30 Days in Ecuador	Unlimited	30	161.43
Ecuador	ba28b60f-5b15-491f-82eb-109cac7fb0b6	Unlimited Plus eSIM Data For 15 Days in Ecuador	Unlimited	15	194.52
Ecuador	2d91ce09-071b-4ed6-b3cf-32bbf243587b	Unlimited Plus eSIM Data For 30 Days in Ecuador	Unlimited	30	387.01
Egypt	01997010-4408-7352-ba96-c5b5d5ca01c9	Unlimited Data For 1Day in Egypt, Throttled	Unlimited	1	3.69
Egypt	01997010-80de-725a-adfb-8cb3cae3e74f	Unlimited Plus Data For 1Day in Egypt, Throttled	Unlimited	1	6.78
Egypt	01997010-441c-73d5-9743-e40bf39527c1	Unlimited Data For 3Day in Egypt, Throttled	Unlimited	3	9.55
Egypt	01997010-4430-7328-951c-4d42a9f81ea1	Unlimited Data For 5Day in Egypt, Throttled	Unlimited	5	14.99
Egypt	01997010-80f1-7020-b600-2ae24327579c	Unlimited Plus Data For 3Day in Egypt, Throttled	Unlimited	3	18.49
Egypt	01997010-444c-71e8-8e85-00b9750ad48a	Unlimited Data For 7Day in Egypt, Throttled	Unlimited	7	20.74
Egypt	01997010-446c-725d-9cbb-e6e01d5e3d88	Unlimited Data For 10Day in Egypt, Throttled	Unlimited	10	28.34
Egypt	01997010-8104-70c2-9443-be25afe6a7d4	Unlimited Plus Data For 5Day in Egypt, Throttled	Unlimited	5	29.38
Egypt	01997010-4484-7343-b17e-a16b32d38242	Unlimited Data For 15Day in Egypt, Throttled	Unlimited	15	40.67
Egypt	01997010-811d-705f-bcf2-a543b4d1a7de	Unlimited Plus Data For 7Day in Egypt, Throttled	Unlimited	7	40.9
Egypt	01997010-4498-7080-8ffb-23ac100d2ac1	Unlimited Data For 20Day in Egypt, Throttled	Unlimited	20	52.8
Egypt	01997010-8133-7084-ad54-62516bb8c3d2	Unlimited Plus Data For 10Day in Egypt, Throttled	Unlimited	10	56.11
Egypt	01997010-44ae-7365-9f1a-346c99c08ada	Unlimited Data For 30Day in Egypt, Throttled	Unlimited	30	77.68
Egypt	01997010-8147-7313-84a2-91a548153b1b	Unlimited Plus Data For 15Day in Egypt, Throttled	Unlimited	15	80.78
Egypt	01997010-815b-7118-8550-6cc18ae4c0d9	Unlimited Plus Data For 20Day in Egypt, Throttled	Unlimited	20	105.04
Egypt	01997010-8172-73a1-84f4-c4a2ed7e0bcf	Unlimited Plus Data For 30Day in Egypt, Throttled	Unlimited	30	154.81
El Salvador	e75b089c-8873-47cd-840b-e574f3a07121	Unlimited eSIM Data For 1 Days in El Salvador	Unlimited	1	5.49
El Salvador	782b54b9-896b-4738-9309-47bd0a0d2e0e	Unlimited Plus eSIM Data For 1 Days in El Salvador	Unlimited	1	12.75
El Salvador	3e3bc7f6-839a-446c-8bd5-6aa2093e4ebf	Unlimited eSIM Data For 3 Days in El Salvador	Unlimited	3	13.03
El Salvador	24b46c8f-9394-4f45-ad4e-45a24929f0e1	Unlimited eSIM Data For 5 Days in El Salvador	Unlimited	5	20.59
El Salvador	7d4e2445-c428-4af1-9958-d047b3c383cc	Unlimited eSIM Data For 7 Days in El Salvador	Unlimited	7	28.13
El Salvador	52614190-633b-4290-9741-288d08f48fd4	Unlimited Plus eSIM Data For 3 Days in El Salvador	Unlimited	3	30.86
El Salvador	97d2fe22-65dc-4e7c-a824-25d3317423b5	Unlimited eSIM Data For 10 Days in El Salvador	Unlimited	10	39.45
El Salvador	24f91e1f-06ea-4f35-93cb-c1b995764129	Unlimited Plus eSIM Data For 5 Days in El Salvador	Unlimited	5	48.98
El Salvador	2659bcaa-016b-4456-936e-ea9642bd7b8e	Unlimited eSIM Data For 15 Days in El Salvador	Unlimited	15	58.33
El Salvador	78415e52-b33e-4a9f-ba3e-16683139c52b	Unlimited Plus eSIM Data For 7 Days in El Salvador	Unlimited	7	67.07
El Salvador	718c60b2-9dba-416b-aba7-9aff1d0d7305	Unlimited Plus eSIM Data For 10 Days in El Salvador	Unlimited	10	94.27
El Salvador	a4654cc7-55cc-4104-89ad-b91886695f6e	Unlimited eSIM Data For 30 Days in El Salvador	Unlimited	30	133.8
El Salvador	8fd95620-dfe9-4aae-9b0d-c370e22c3e09	Unlimited Plus eSIM Data For 15 Days in El Salvador	Unlimited	15	139.57
El Salvador	3a15d20f-f06a-4e39-b319-81ddfaa56fa5	Unlimited Plus eSIM Data For 30 Days in El Salvador	Unlimited	30	320.7
Estonia	01997010-2084-70f0-9039-e0983e28a405	Unlimited Data For 1Day in Estonia, Throttled	Unlimited	1	2.03
Estonia	01997010-5c36-7390-9a3c-47745f1eefbe	Unlimited Plus Data For 1Day in Estonia, Throttled	Unlimited	1	3.46
Estonia	01997010-2097-716e-be25-fa8918be526e	Unlimited Data For 3Day in Estonia, Throttled	Unlimited	3	4.73
Estonia	01997010-20a8-71fd-a849-01aa25e1ee90	Unlimited Data For 5Day in Estonia, Throttled	Unlimited	5	7.23
Estonia	01997010-5c4a-7136-95ee-7c1025f8954d	Unlimited Plus Data For 3Day in Estonia, Throttled	Unlimited	3	8.86
Estonia	01997010-20bf-70eb-83e3-700838d663b7	Unlimited Data For 7Day in Estonia, Throttled	Unlimited	7	9.89
Estonia	01997010-20d1-72b2-97e0-ece2be757d48	Unlimited Data For 10Day in Estonia, Throttled	Unlimited	10	13.39
Estonia	01997010-5c5f-712e-85e4-249cef2e37e7	Unlimited Plus Data For 5Day in Estonia, Throttled	Unlimited	5	13.88
Estonia	01997010-20e9-7145-ab94-0594c1d3f41e	Unlimited Data For 15Day in Estonia, Throttled	Unlimited	15	19.08
Estonia	01997010-5c73-73f0-b4ab-170ca5fbec42	Unlimited Plus Data For 7Day in Estonia, Throttled	Unlimited	7	19.19
Estonia	01997010-2100-7121-92b7-8a829d0701eb	Unlimited Data For 20Day in Estonia, Throttled	Unlimited	20	24.67
Estonia	01997010-5c8a-72cf-af06-932be21b4c01	Unlimited Plus Data For 10Day in Estonia, Throttled	Unlimited	10	26.21
Estonia	01997010-2116-70e4-af00-c4b2f0ba4f59	Unlimited Data For 30Day in Estonia, Throttled	Unlimited	30	36.15
Estonia	01997010-5ca0-705b-ae64-f8d22b164c5c	Unlimited Plus Data For 15Day in Estonia, Throttled	Unlimited	15	37.59
Estonia	01997010-5cb7-7079-ba41-3b195b437341	Unlimited Plus Data For 20Day in Estonia, Throttled	Unlimited	20	48.78
Estonia	01997010-5ccc-7051-8fab-8a0dc1743414	Unlimited Plus Data For 30Day in Estonia, Throttled	Unlimited	30	71.75
Eswatini	a85d15b4-a769-4fc9-bdd3-ee198793ab25	Unlimited eSIM Data For 1 Days in Eswatini	Unlimited	1	19.81
Eswatini	53f91201-7072-45b6-a063-242e7a9f4515	Unlimited Plus eSIM Data For 1 Days in Eswatini	Unlimited	1	47.13
Eswatini	01762c8f-e34f-4ca9-94f3-5dc956fc230a	Unlimited eSIM Data For 3 Days in Eswatini	Unlimited	3	57.37
Eswatini	0364d544-81bd-477a-b8fb-d191d7a7bdef	Unlimited eSIM Data For 5 Days in Eswatini	Unlimited	5	94.93
Eswatini	0f3a280f-3521-4bd0-8c33-124baa2aecee	Unlimited eSIM Data For 7 Days in Eswatini	Unlimited	7	132.49
Eswatini	87c655bd-0bc1-4220-98c8-06776ed64ef9	Unlimited Plus eSIM Data For 3 Days in Eswatini	Unlimited	3	137.28
Eswatini	a09f94a5-72bb-4f99-811e-a7c4d1c67a22	Unlimited eSIM Data For 10 Days in Eswatini	Unlimited	10	188.82
Eswatini	82306483-2a22-445c-b754-80df17a4266b	Unlimited Plus eSIM Data For 5 Days in Eswatini	Unlimited	5	227.41
Eswatini	d60d0513-61fa-422a-99ed-e53c1726ae99	Unlimited Plus eSIM Data For 7 Days in Eswatini	Unlimited	7	317.55
Eswatini	d56e5be0-888e-4fff-92a7-c293ad9e0f54	Unlimited Plus eSIM Data For 10 Days in Eswatini	Unlimited	10	452.75
Faroe Islands	01997010-2128-7179-866f-5f2ee838494c	Unlimited Data For 1Day in Faroe Islands, Throttled	Unlimited	1	4.17
Faroe Islands	01997010-5ce0-71ab-8879-0add31faf697	Unlimited Plus Data For 1Day in Faroe Islands, Throttled	Unlimited	1	7.73
Faroe Islands	01997010-213c-70be-a6c6-acb0c4f7b757	Unlimited Data For 3Day in Faroe Islands, Throttled	Unlimited	3	10.92
Faroe Islands	01997010-214f-7046-a960-76c2b60aff89	Unlimited Data For 5Day in Faroe Islands, Throttled	Unlimited	5	17.2
Faroe Islands	01997010-5cf6-7121-9ab1-6354ffad3794	Unlimited Plus Data For 3Day in Faroe Islands, Throttled	Unlimited	3	21.24
Faroe Islands	01997010-2168-709b-b9f0-be9f69b8bc7e	Unlimited Data For 7Day in Faroe Islands, Throttled	Unlimited	7	23.84
Faroe Islands	01997010-217e-7329-ab98-1d08f5e1fff0	Unlimited Data For 10Day in Faroe Islands, Throttled	Unlimited	10	32.62
Faroe Islands	01997010-5d0a-7163-b4f0-aec47752da8c	Unlimited Plus Data For 5Day in Faroe Islands, Throttled	Unlimited	5	33.81
Faroe Islands	01997010-2193-73c5-9115-adfd14ca2670	Unlimited Data For 15Day in Faroe Islands, Throttled	Unlimited	15	46.84
Faroe Islands	01997010-5d1d-73dd-b2d1-6d1a98188b05	Unlimited Plus Data For 7Day in Faroe Islands, Throttled	Unlimited	7	47.1
Faroe Islands	01997010-21ac-735a-bef9-a71f82946a2b	Unlimited Data For 20Day in Faroe Islands, Throttled	Unlimited	20	60.84
Faroe Islands	01997010-5d32-739f-b0f1-707a1f2af006	Unlimited Plus Data For 10Day in Faroe Islands, Throttled	Unlimited	10	64.65
Faroe Islands	01997010-21c4-739b-9791-cafa3c93094a	Unlimited Data For 30Day in Faroe Islands, Throttled	Unlimited	30	89.55
Faroe Islands	01997010-5d45-71e5-a32d-408c3979f81d	Unlimited Plus Data For 15Day in Faroe Islands, Throttled	Unlimited	15	93.12
Faroe Islands	01997010-5d58-7126-9967-3cd767ae001c	Unlimited Plus Data For 20Day in Faroe Islands, Throttled	Unlimited	20	121.12
Faroe Islands	01997010-5d6c-7317-a63f-7924f92454ee	Unlimited Plus Data For 30Day in Faroe Islands, Throttled	Unlimited	30	178.54
Fiji	01997010-4fa9-72e0-84a4-bb3968579fd4	Unlimited Data For 1Day in Fiji, Throttled	Unlimited	1	18.88
Fiji	01997010-9df1-7213-b45f-ca508863501f	Unlimited Plus Data For 1Day in Fiji, Throttled	Unlimited	1	37.16
Fiji	01997010-4fbe-732e-8c1b-fbe69333a340	Unlimited Data For 3Day in Fiji, Throttled	Unlimited	3	53.59
Fiji	01997010-4fd1-730b-8585-73d25c12d0b8	Unlimited Data For 5Day in Fiji, Throttled	Unlimited	5	85.86
Fiji	01997010-9e0a-7114-97c5-c80174f74c7e	Unlimited Plus Data For 3Day in Fiji, Throttled	Unlimited	3	106.58
Fiji	01997010-4fe5-7051-9852-50dd0e4c1677	Unlimited Data For 7Day in Fiji, Throttled	Unlimited	7	119.97
Fiji	01997010-4ff7-73bd-91cd-5a82b32ac1e4	Unlimited Data For 10Day in Fiji, Throttled	Unlimited	10	165.04
Fiji	01997010-9e21-7326-ac59-aca00ce2a306	Unlimited Plus Data For 5Day in Fiji, Throttled	Unlimited	5	171.14
Fiji	01997010-500c-710a-917f-62c89b6a8b4b	Unlimited Data For 15Day in Fiji, Throttled	Unlimited	15	238.12
Fiji	01997010-9e36-73b5-88bb-8553e54a913f	Unlimited Plus Data For 7Day in Fiji, Throttled	Unlimited	7	239.36
Fiji	01997010-5020-70b4-9909-d5e448f9ae2f	Unlimited Data For 20Day in Fiji, Throttled	Unlimited	20	309.98
Fiji	01997010-9e4c-7247-badf-507e24c55841	Unlimited Plus Data For 10Day in Fiji, Throttled	Unlimited	10	329.49
Fiji	01997010-503f-7333-bc2e-a9f61a0b16d6	Unlimited Data For 30Day in Fiji, Throttled	Unlimited	30	457.38
Fiji	01997010-9e60-706b-a0ae-ded9f2f2dbe7	Unlimited Plus Data For 15Day in Fiji, Throttled	Unlimited	15	475.67
Fiji	01997010-9e78-703d-9094-ca000889017b	Unlimited Plus Data For 20Day in Fiji, Throttled	Unlimited	20	619.41
Fiji	01997010-9e8e-73ba-9dba-4c4035746881	Unlimited Plus Data For 30Day in Fiji, Throttled	Unlimited	30	914.21
Finland	01997010-21d6-7195-9999-f9c0ea2e50fd	Unlimited Data For 1Day in Finland, Throttled	Unlimited	1	2.03
Finland	01997010-5d81-7324-80db-903020e3da3a	Unlimited Plus Data For 1Day in Finland, Throttled	Unlimited	1	3.46
Finland	01997010-21e7-73b2-aaa5-49f3069a6227	Unlimited Data For 3Day in Finland, Throttled	Unlimited	3	4.73
Finland	01997010-21f8-727c-85e2-f4ca8ffbff72	Unlimited Data For 5Day in Finland, Throttled	Unlimited	5	7.23
Finland	01997010-5d95-7119-9b54-1e1e6c9d4321	Unlimited Plus Data For 3Day in Finland, Throttled	Unlimited	3	8.86
Finland	01997010-2215-720c-bc11-a38004fa1cbe	Unlimited Data For 7Day in Finland, Throttled	Unlimited	7	9.89
Finland	01997010-2228-719d-b3b5-522a86883356	Unlimited Data For 10Day in Finland, Throttled	Unlimited	10	13.39
Finland	01997010-5da8-706f-b411-f3e4eb776ac8	Unlimited Plus Data For 5Day in Finland, Throttled	Unlimited	5	13.88
Finland	01997010-223c-7083-934f-b4849ce2b0d7	Unlimited Data For 15Day in Finland, Throttled	Unlimited	15	19.08
Finland	01997010-5dbc-72f1-8586-89f8dfc6554f	Unlimited Plus Data For 7Day in Finland, Throttled	Unlimited	7	19.19
Finland	01997010-2251-7359-939d-dc48a8124ae2	Unlimited Data For 20Day in Finland, Throttled	Unlimited	20	24.67
Finland	01997010-5dd1-7259-8eb3-7942c58e0fd5	Unlimited Plus Data For 10Day in Finland, Throttled	Unlimited	10	26.21
Finland	01997010-2265-7184-bc30-b82481db162b	Unlimited Data For 30Day in Finland, Throttled	Unlimited	30	36.15
Finland	01997010-5de4-7204-b89d-111145d0a7b7	Unlimited Plus Data For 15Day in Finland, Throttled	Unlimited	15	37.59
Finland	01997010-5df7-7232-bae3-42705dd549fd	Unlimited Plus Data For 20Day in Finland, Throttled	Unlimited	20	48.78
Finland	01997010-5e0c-72ac-ab83-f80c924dbd52	Unlimited Plus Data For 30Day in Finland, Throttled	Unlimited	30	71.75
France	01997010-2278-70ab-955d-dc86fd3b088b	Unlimited Data For 1Day in France, Throttled	Unlimited	1	1.91
France	01997010-5e20-707b-9212-228e253b0a3a	Unlimited Plus Data For 1Day in France, Throttled	Unlimited	1	3.22
France	01997010-2298-71dc-8cda-cc415e20103d	Unlimited Data For 3Day in France, Throttled	Unlimited	3	4.38
France	01997010-22b3-73f5-b49e-7edbf56a219c	Unlimited Data For 5Day in France, Throttled	Unlimited	5	6.68
France	01997010-5e33-7194-bd1b-6b250322fc2a	Unlimited Plus Data For 3Day in France, Throttled	Unlimited	3	8.17
France	01997010-22d3-705e-803d-f03e825c8845	Unlimited Data For 7Day in France, Throttled	Unlimited	7	9.12
France	01997010-22e9-73ec-939f-a30ff1832c65	Unlimited Data For 10Day in France, Throttled	Unlimited	10	12.33
France	01997010-5e48-7044-b8d4-23a244e22c90	Unlimited Plus Data For 5Day in France, Throttled	Unlimited	5	12.77
France	01997010-2303-72c9-81b0-356eb06c2fe1	Unlimited Data For 15Day in France, Throttled	Unlimited	15	17.54
France	01997010-5e60-72e3-a477-0556dfe8dfd2	Unlimited Plus Data For 7Day in France, Throttled	Unlimited	7	17.64
France	01997010-2331-72cd-9307-426510124ead	Unlimited Data For 20Day in France, Throttled	Unlimited	20	22.66
France	01997010-5e76-7155-8cc9-368b44770ba5	Unlimited Plus Data For 10Day in France, Throttled	Unlimited	10	24.07
France	01997010-2343-7246-889e-0ad9cf73c490	Unlimited Data For 30Day in France, Throttled	Unlimited	30	33.19
France	01997010-5e92-72fc-9526-f0e9c68ac40b	Unlimited Plus Data For 15Day in France, Throttled	Unlimited	15	34.5
France	01997010-5eb1-7379-aa97-06fc27fb77b0	Unlimited Plus Data For 20Day in France, Throttled	Unlimited	20	44.76
France	01997010-5ed9-72ba-be1a-c1d94159198d	Unlimited Plus Data For 30Day in France, Throttled	Unlimited	30	65.82
French Guiana	06626cff-1e31-4e6d-8bea-2039f3ef8a42	Unlimited eSIM Data For 1 Days in French Guiana	Unlimited	1	5.44
French Guiana	f4963624-cdec-4bea-9e31-8a39d68d76c3	Unlimited Plus eSIM Data For 1 Days in French Guiana	Unlimited	1	12.64
French Guiana	f9456322-d3c3-4926-a345-4f4f2a7192b9	Unlimited eSIM Data For 3 Days in French Guiana	Unlimited	3	14.28
French Guiana	ce1fdb40-66fb-47fb-83e1-d107564917b8	Unlimited eSIM Data For 5 Days in French Guiana	Unlimited	5	23.12
French Guiana	c26874c9-38b6-4371-91ac-f02471838895	Unlimited eSIM Data For 7 Days in French Guiana	Unlimited	7	31.96
French Guiana	123e1c73-604d-4414-a8cb-75e3055c84ce	Unlimited Plus eSIM Data For 3 Days in French Guiana	Unlimited	3	33.86
French Guiana	ae41e62a-cfb6-4a8a-bffa-3a4184dd764b	Unlimited eSIM Data For 10 Days in French Guiana	Unlimited	10	45.21
French Guiana	aa03babd-d061-42a0-90ae-c3f36743f8b9	Unlimited Plus eSIM Data For 5 Days in French Guiana	Unlimited	5	55.07
French Guiana	2f89b367-f440-4887-9bf0-c1116f5c447e	Unlimited eSIM Data For 15 Days in French Guiana	Unlimited	15	67.31
French Guiana	9b3016c8-d281-4e02-a3c6-63064be95085	Unlimited Plus eSIM Data For 7 Days in French Guiana	Unlimited	7	76.28
French Guiana	1cb55b30-7fdc-4159-a5d9-c2aa1c168821	Unlimited Plus eSIM Data For 10 Days in French Guiana	Unlimited	10	108.09
